video_id,view_count,like_count,dislike_count,comment_count,likes_rate,comments_rate,q_score,num_unique_users_liked_comments,duration,day_updoad,month_upload,year_upload,title,title_length,transcript,transcript_length,channel_id,level_channel,category_channel,label,upload_date_by_month
z3v4zgUp8ao,17649114,118403,7968,8269,6.708722036,0.4685221029999999,0.8738882029999999,458.0,24.466666666666665,18,5,2018,FAPtv Cơm Nguội: Tập 164 - Trại Hè Cuồng Nhiệt Phần 2,12,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2018-05-01
X1TplSQI_88,10067105,118458,4579,4932,11.76683863,0.489912443,0.925559583,455.0,33.416666666666664,23,3,2019,FAPtv Cơm Nguội: Tập 190 - Bố Tôi Là Điệp Viên,11,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2019-03-01
3y0lOAUCKKk,7253796,121898,7581,6446,16.80471852,0.888776028,0.8828931109999999,455.0,26.466666666666665,31,7,2019,FAPtv Cơm Nguội: Tập 201 - Gia Đình Là Tất Cả,11,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2019-07-01
hGKVxJPpYqc,12570618,158783,7055,5797,12.63128034,0.461154734,0.91491145,454.0,33.3,16,5,2019,FAPtv Cơm Nguội: Tập 195 - Bộ Lạc Kỳ Thú,10,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2019-05-01
ijDZ6Noap9E,7727956,87392,2942,8178,11.308553,1.058365239,0.9348536,454.0,32.05,12,8,2018,Ai Nói Tui Yêu Anh - Tập 6 - Phim Học Đường | Hi Team,15,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2018-08-01
XKEU9BS8xRU,9329648,156144,5757,4588,16.73632274,0.491765606,0.928876728,454.0,10.833333333333336,9,10,2019,FAPtv Cơm Nguội: Tập 208 - Khẩu Nghiệp,8,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2019-10-01
4MfSPmHQMxk,20500023,138102,7926,4968,6.736675368999999,0.2423411919999999,0.891439372,454.0,24.716666666666665,16,6,2017,FAPtv Cơm Nguội: Tập 118 - Thi Rớt,8,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2017-06-01
6P0GpUOEIPw,5119818,108084,2536,5187,21.11090668,1.013121951,0.954140715,452.0,30.266666666666666,10,8,2019,Sạc Pin Trái Tim - Tập 9 - Phim Tình Cảm | Hi Team - FAPtv,16,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2019-08-01
JunArOLA530,8191585,53455,4645,2290,6.525599136,0.279555178,0.840088811,451.0,21.58333333333333,17,1,2020,"Hari Won phán ""mút cái đó, buồn thấy bà"" khiến Trấn Thành hoang mang tột độ | Gala Hài Xuân",20,,,UC8XkixrRlmF77GG0ogNr5kg,Low,Comedy,High engagement,2020-01-01
RFTdxs0ePsk,8785422,96411,3101,10554,10.97397484,1.201422083,0.937666436,442.0,27.2,26,8,2018,Ai Nói Tui Yêu Anh - Tập 8 - Phim Học Đường | Hi Team,15,Ừ rồi tình cờ lại gặp anh đã là một tràng cười như thế nên Cường là lên sóng ta kiếm cho bằng giá sẽ đưa nụ cười Vượng ơi cho nỗi biết sao nữa ngoài kia giờ đời vì nắng lại với trên cao mặc tình dương như thế nào dù lòng nơi xót sao nhớ anh ngày xưa biết phải làm gì Hôm nay mình lại chia tươi trong lễ xin hoài ở đây làm người dưỡng thế như anh ạ chú đánh tui nè đang,88.0,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2018-08-01
eOl3rRwQzVw,5479157,91783,2588,3485,16.75129952,0.63604675,0.945142627,436.0,26.91666666666667,20,7,2019,Sạc Pin Trái Tim - Tập 6 - Phim Tình Cảm | Hi Team - FAPtv,16,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2019-07-01
v71thn4q4nI,10064603,94254,4163,4266,9.364899937,0.423961084,0.915391493,435.0,35.03333333333333,9,10,2017,FAPtv Cơm Nguội: Tập 131 - Hãy Hiểu Cho Vợ,10,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2017-10-01
5r3iW1QAHy8,8163737,93562,3220,9804,11.46068277,1.200920608,0.933449056,432.0,32.9,18,8,2018,Ai Nói Tui Yêu Anh - Tập 7 - Phim Học Đường | Hi Team,15,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2018-08-01
CR-Cp72tNSw,19845341,141882,8124,5005,7.149385842999999,0.252200252,0.891678388,432.0,31.7,27,11,2017,FAPtv Cơm Nguội: Tập 139 - Ngôi Nhà Mơ Ước,10,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2017-11-01
EusZJI7BXug,14554968,114769,6203,5909,7.885211427000001,0.40597822,0.897439925,431.0,33.13333333333333,9,1,2018,FAPtv Cơm Nguội: Tập 146 - Cậu Bé Rừng Xanh,10,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2018-01-01
CWxdpxqjvIY,9970039,108490,4674,4978,10.88160237,0.499295941,0.917386118,430.0,35.266666666666666,5,1,2019,FAPtv Cơm Nguội: Tập 185 - Lưu Bình Dương Lễ Thời Hiện Đại,13,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2019-01-01
jRvtkM8GrQk,5708282,104895,2510,5128,18.37593167,0.898519029,0.953252146,430.0,29.266666666666666,20,9,2019,Anh Là Ai ? : Tập 5 - Thất Tình,10,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2019-09-01
JwLY96tfRAA,5810516,96700,2975,5234,16.64223969,0.900780585,0.940296561,428.0,22.53333333333333,22,6,2019,Sạc Pin Trái Tim - Tập 2 - Phim Tình Cảm | Hi Team - FAPtv,16,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2019-06-01
Kt1gRulV2MI,3434864,69247,2060,1969,20.16004127,0.573530713,0.942208448,427.0,20.0,13,2,2020,FAPtv Vlog 01: Những Câu Chuyện Đầu Năm Mới 2020,10,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2020-02-01
nmKP8bVkY1g,17274244,135574,7084,3944,7.848331886,0.228374683,0.900679242,424.0,25.03333333333333,30,1,2018,FAPtv Cơm Nguội: Tập 149 - Thầy Giáo Ma,9,ê ê Vậy là mình kết hôn nè Hay là sau này khi tôi lấy luôn nha Hay quá ha anh mới lớp 10 mới lớn đặt chơi game cái gì đây kết hôn à thì nhớ trễ giờ chị có suy nghĩ kịch cho bạn mà ngồi chơi game cũng biết sao đây chờ xíu giờ ra chơi mày giờ ra chơi đây là cái trường học nơi chỉ đi học mà rèn luyện đạo đức công nghệ thông tin để ở nhà đi Ừ có gì đâu vậy,90.0,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2018-01-01
PhdroVbMOp4,9499373,78842,3169,5278,8.299705675,0.555720888,0.922706433,424.0,22.566666666666663,20,1,2018,Yêu Ư ? Để Sau - Tập 13 - Phim Học Đường | Hi Team - FAPtv,17,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2018-01-01
arlM4Sw83i0,13081831,105399,5078,5384,8.05689968,0.4115631829999999,0.908063144,421.0,31.6,13,1,2018,FAPtv Cơm Nguội: Tập 148 – Mặt Nạ Kỳ Bí,10,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2018-01-01
mfcB66PZtSU,11047702,111527,4478,9002,10.09504058,0.8148300890000001,0.922788476,419.0,34.63333333333333,9,9,2018,FAPtv Cơm Nguội: Tập 178 - Trung Thu Quê Em,10,ô tô Lâm Minh Thủy cậu là mình là Vinh năm ngoái học lớp 11 26 kế bên lớp cô cậu quá mày còn ở đấy làm gì tặng cậu này nhắn gì à âm thanh thân tháng 7 âm lịch của quán mấy con Dung không phải luôn à Ừ thôi thôi không không không có việc gì hết Tại mình biết nhà cậu lâu rồi nên nay mới có dịp qua tiện tay tặng nhận,77.0,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2018-09-01
k5oNTeyjkqE,5592622,32655,2787,2426,5.8389428070000005,0.4337857989999999,0.842705189,418.0,330.21666666666664,26,10,2017,Lớp Học Bá Đạo - Phần 1 (Full) - Phim Học Đường | Phim Cấp 3 - SVM TV,19,,,UCM7FTcrsCU2NpQ7ywJ3vemw,Medium,Comedy,High engagement,2017-10-01
mgQlsN2fxAU,9285642,132933,5099,2876,14.31597298,0.309833181,0.926111872,416.0,19.133333333333333,19,6,2019,FAPtv Cơm Nguội: Tập 198 - Chơi Game Cùng Bạn Gái,11,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2019-06-01
6eGRuTMKDc4,15474374,104725,7077,3635,6.767640487,0.234969117,0.873393379,415.0,41.56666666666667,19,10,2017,FAPtv Kén Rể  || Viral VPBank,7,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2017-10-01
nrBnRRGUfbo,9152410,84583,3099,5870,9.241609587,0.641361128,0.929302145,413.0,24.36666666666667,16,12,2017,Yêu Ư ? Để Sau - Tập 9 - Phim Học Đường | Hi Team - FAPtv,17,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2017-12-01
tOWYkkZ821w,9701032,101452,3826,10671,10.45785644,1.100089145,0.92730744,410.0,30.566666666666663,14,7,2018,Ai Nói Tui Yêu Anh - Tập 2 - Phim Học Đường | Hi Team,15,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2018-07-01
5x08aoHDUyg,12703436,98999,4477,7916,7.793088421,0.623138496,0.91345903,405.0,34.86666666666667,2,12,2017,Yêu Ư ? Để Sau - Tập 7 - Phim Học Đường | Hi Team - FAPtv,17,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2017-12-01
_YR5MOZbxEI,11382836,90215,3996,5926,7.925529279,0.5206962479999999,0.915159428,404.0,29.18333333333333,3,2,2018,Yêu Ư ? Để Sau - Tập 15 - Phim Học Đường | Hi Team - FAPtv,17,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2018-02-01
XYhP_n0GYSU,9946571,78718,3339,7974,7.91408416,0.801683314,0.918606352,402.0,23.11666666666667,27,10,2017,Yêu Ư ? Để Sau - Tập 3 - Phim Học Đường | Hi Team - FAPtv,17,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2017-10-01
ZYenJJQO4ps,21361354,127000,6152,13474,5.945316012999999,0.630812073,0.907587512,402.0,19.3,1,7,2017,Em Của Anh Đừng Của Ai - Tập 4 - Phim Tình Cảm | Hi Team - FAPtv,18,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2017-07-01
AXpZWExmXG4,7751676,79160,2769,7578,10.21198512,0.977724043,0.932393507,395.0,34.8,28,7,2018,Ai Nói Tui Yêu Anh - Tập 4 - Phim Học Đường | Hi Team,15,Ừ rồi tình cờ lại gặp anh đang một tràng cười như thế nên cần là lên sóng ta kiếm cho bằng giá sẽ đưa nụ cười bươi cho năm mới biết sao nữa ngoài kia rồi đấy vì nắng lại với trên cao mặc tình duyên như thế nào yêu lòng đầy xót sao nhớ anh người chưa biết phải làm gì Hôm nay mình lại chia tươi trong lễ xin ngoài đấy làm người dưỡng thế như anh thức sắp tới như bỏ về anh ấy thì không ai không có ý và giấu bà đâu,98.0,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2018-07-01
9sckFiFdzHU,11124305,167269,6720,3476,15.03635508,0.312468959,0.922748434,394.0,26.63333333333333,16,5,2020,FAPtv Cơm Nguội: Tập 219 - Một Đêm Say,9,ô tô à  yêu cầu Thái nè Dạ cảm ơn cậu nha Hồi nãy mà không có cậu ăn dùm tôi mấy cái sushi đó tôi cũng biết xử lý sao với khách hàng nữa Dạ tại bụng tôi hay yếu mình ngại ăn đồ sống là sếp mà có ngờ thì chuyện gì em cũng làm hết á mà sẽ yên tâm đi bụng em tốt lắm ăn không sao đâu vậy thì quá tốt rồi và xếp anh em làm gì có tâm với lại phục vụ sếp hết mình vậy có gì xét đó hơn tăng lương tôi hiểu tôi hiểu cậu cứ làm đúng nhiệm vụ của mình là chuyện lương bảo thì chưa thể tăng thôi chứ không phải là người làm được cái gì có chuyện gì hả Sao phải,137.0,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2020-05-01
TrbtMqHSmcc,2054312,112145,834,12139,54.59005253,5.909521046,0.985227474,392.0,27.466666666666665,24,5,2019,800 NGÀY ĐI KHẮP VIỆT NAM |800 days around VietNam,10,,,UCZE88kYvCKUKjM-G0uc8Duw,High,Travel and events,High engagement,2019-05-01
GKTpUGkhvig,7766887,122390,5794,3532,15.75792206,0.454751048,0.909591606,391.0,41.516666666666666,23,5,2020,FAPtv Cơm Nguội: Tập 220 - Làng Nhảm Nhí,9,ô tô à Ừ hai cái bạn à à  chợ tốt máy bị gì mà Ủa coi phim mà nhìn chán phèo vậy trời bộ phim này nó có gọi mày ơi Tao đang buồn tình buồn Ê mày bị gì bảo tao nó bắt cá Mày là con Ồ vãi Ở nhà đi qua đây cho Tú màu vàng mới cho thùng quá ít ra qua đây cũng đỡ chán ở nhà ở nhà đâu biết rồi này bị bắt cá từ tâm cái tắm đi cho Batman mới mua,92.0,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2020-05-01
xCBiuZoJLwc,14914002,146693,6218,7214,9.835924657,0.48370652,0.918665638,390.0,27.78333333333333,30,12,2017,Em Của Anh Đừng Của Ai - Hải My Mất Tích | Ngoại Truyện,14,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2017-12-01
yPQDl9xqKfM,20641586,124187,9810,4222,6.016349712999999,0.204586992,0.853572441,389.0,22.43333333333333,17,11,2017,FAPtv Cơm Nguội: Tập 138 - Vú Em Của Anh Đừng Của Ai,13,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2017-11-01
csCDRqrT5oU,11850530,89771,4321,6517,7.575273005,0.54993321,0.90814407,388.0,28.03333333333333,25,11,2017,Yêu Ư ? Để Sau - Tập 6 - Phim Học Đường | Hi Team - FAPtv,17,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2017-11-01
Qx1D3AVDVgU,10435873,97919,4846,5274,9.38292369,0.505372191,0.905678921,388.0,16.216666666666665,25,5,2018,FAPtv Cơm Nguội: Tập 165 - Trại Hè Cuồng Nhiệt Phần Cuối,12,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2018-05-01
yxYa-ecgNGY,13721442,100782,5648,5093,7.344854862999999,0.37124378,0.893856113,385.0,18.266666666666666,4,9,2017,FAPtv Cơm Nguội: Tập 128 - Cúng Cô Hồn Tháng 7,11,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2017-09-01
PeFu6WQ7zWc,4771108,68756,3224,2325,14.41090833,0.487517784,0.910406913,385.0,33.55,26,1,2020,Sạc Pin Trái Tim - Tập 23  - Phim Tình Cảm | Hi Team - FAPtv,17,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2020-01-01
bWXw8LaPAIM,8049864,120593,3117,10461,14.98074999,1.299649286,0.949600278,383.0,34.65,6,10,2018,Ai Nói Tui Yêu Anh - Tập 10 - Phim Học Đường | Hi Team,15,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2018-10-01
cAzNskg5nkU,7214913,119019,5201,2930,16.49624881,0.4061033029999999,0.916254096,379.0,36.5,9,10,2020,FAPtv Cơm Nguội: Tập 234 : Học Làm Dân Chơi,10,ô tô à ừ ừ  à à ừ ừ anh em vấp Dạ em mới gặp có thằng bên kia sông lúc 5 giờ chiều giờ em đang chạy qua nè cho thủng á giờ rồi à  ừ ừ  ừ ừ [âm nhạc],46.0,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2020-10-01
FUcf5GwIcJw,15212974,91623,5773,4277,6.022688266,0.28114161,0.881443987,377.0,20.166666666666668,11,7,2017,FAPtv Cơm Nguội: Tập 122 - Hoa Hậu Môi Trường,10,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2017-07-01
a0RLS40Qh-A,729887,59961,261,4441,82.1510727,6.0845034920000005,0.99131561,373.0,14.066666666666665,2,8,2019,Việt Nam chuyện chưa kể |Vietnam Untold Story |Khoai Lang Thang,11,,,UCZE88kYvCKUKjM-G0uc8Duw,High,Travel and events,High engagement,2019-08-01
WL4IHkwtuqc,16811781,121253,6345,5444,7.212382793,0.32382054,0.900539973,372.0,26.41666666666667,11,5,2018,FAPtv Cơm Nguội: Tập 161 - Trại Hè Cuồng Nhiệt Phần 1,12,ô tô cố gắng lên tập trung vào ôn bài Gần thi cử không có đỡ không được lại tối ghê quá mà có gì đừng kiếm chuyện nghỉ rồi nhớ một thời đó đêm khuya mưa à ừ ừ [âm nhạc] ở tập trung học đi  ừ ừ  ừ ừ  ờ ờ  à à ừ ừ,61.0,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2018-05-01
jlfcBSulKSc,6680910,116156,5090,3880,17.38625427,0.5807592079999999,0.916030912,368.0,46.21666666666667,17,6,2020,FAPtv Cơm Nguội: Tập 223 - Tam Quốc Diễn Nghĩa Parody,11,ô tô Alo Phương đi làm ơi làm đi mà [âm nhạc] không muốn đi làm à ừ ừ Hà Nội làm gì mà có mặt buồn hiu vật cũ đuổi chủ đuổi không có qua bển Ăn pháo hại cũng ngoài đúng rồi đi làm không đi làm tối ngày đánh lộn có đáng bao nhiêu người đâu bay cứ làm như là bây là Triệu Vân Tam Quốc một người cân vạn rồi đánh đổi Triệu Vân con cuốc mồi người ta xếp hạng như vô vô cái,90.0,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2020-06-01
YozKGaebFPQ,11900380,91401,5520,4553,7.680511042999999,0.382592825,0.886083655,366.0,16.9,11,5,2017,FAPtv Cơm Nguội: Tập 115 - Tây Du Ký Mối Tình Ngoài Truyện,13,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2017-05-01
TyzP2yUATuM,4751220,47316,1758,5433,9.958705343,1.143706248,0.928334182,365.0,36.85,21,6,2019,Đám giỗ Miền Tây toàn món ngon đãi 03 ngày 03 đêm |Death anniversary in VietNam,16,,,UCZE88kYvCKUKjM-G0uc8Duw,High,Travel and events,High engagement,2019-06-01
kxovTVQLQKI,9385620,107454,3521,10845,11.44879081,1.15549106,0.936535828,362.0,36.93333333333333,15,9,2018,Ai Nói Tui Yêu Anh - Tập 9 - Phim Học Đường | Hi Team,15,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2018-09-01
BkwzH-_nsvw,3779639,75988,2441,2286,20.10456554,0.605084242,0.93774066,360.0,22.48333333333333,19,1,2020,Sạc Pin Trái Tim - Tập 22  - Phim Tình Cảm | Hi Team - FAPtv,17,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2020-01-01
qhUhGKVampw,9136014,126013,5223,3188,13.792995499999998,0.3490581339999999,0.920395925,355.0,20.283333333333328,21,8,2019,FAPtv Cơm Nguội: Tập 203 - Duyên Phận,8,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2019-08-01
r-9iBDPc68M,7511386,142441,4982,3669,18.96334445,0.488591586,0.93240585,355.0,26.5,24,6,2020,FAPtv Viral : Quyền Vương Chiến,6,Chị Thơ ơi mẹ ơi mẹ ơi à ừ ừ  à à [âm nhạc] ừ ừ anh mà em thấy anh thấy cái vọng đây hỏi vậy thì có thấy không bỏ tay ra làm sao tao nó bỏ tay ra kia hãy là mày nói tao chơi vận động Vậy hả thằng chó ở thì anh lớn mà nói sao nghe vậy đi nhưng mà tôi nhớ anh hay có dạy cờ bạc,75.0,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2020-06-01
4n4qolurBi8,4470069,56968,2402,3476,12.74432229,0.7778403420000001,0.919068232,355.0,35.68333333333333,21,12,2018,Ai Nói Tui Yêu Anh  - Ngoại Truyện Tập 4 - Phim Học Đường | Hi Team- FAPtv,19,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2018-12-01
56OZgBSAcs8,10218134,77704,4192,2315,7.604519572999999,0.2265579999999999,0.897615297,348.0,16.933333333333334,26,10,2017,FAPtv Cơm Nguội: Tập 134 - Nữ Ngoại Giao,9,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2017-10-01
1geyVOOoe6M,5906238,132721,3374,3196,22.47132608,0.541122793,0.950410005,347.0,32.13333333333333,15,8,2020,FAPtv Cơm Nguội: Tập 228 - Tuy Hai Mà Một Phần 1,12,ô tô à ở ngay người mà thôi ăn miếng bắn đi nào gì nói luôn đi không có cái gì mà qua mặt lên hai của tôi ai chỉ làm bài này coi Cũng kinh nghiệm anh hay chỉ một lần mà em biết à chứ không có được rồi lại muốn hỏi anh hoài anh biết rồi hai đứa đang học bài ba nhà không có con học xong lâu nãy giờ rồi bạn này Thái nó chưa học xong rồi nó không biết nó cứ nhờ Con làm bài hoài Ừ nó ngu lắm ba Trời ơi bà thấy vậy thôi chứ ba coi nè bài là mày làm không hết Con không chỉ nó thì nó vô trọng nó nói,124.0,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2020-08-01
LABJA8-IXmM,7233431,43299,4165,1436,5.985956042000001,0.198660912,0.824481197,342.0,13.916666666666664,3,1,2020,Lâm Vỹ Dạ mặc váy trồng cây chuối trước anh em ống kính máy quay và cái kết rất gì và này nọ,23,,,UC8XkixrRlmF77GG0ogNr5kg,Low,Comedy,High engagement,2020-01-01
T02aU8qpshQ,2273864,70299,921,4125,30.916097,1.814532443,0.974122801,336.0,28.53333333333333,22,1,2020,"10 năm & BÍ MẬT CHƯA KỂ. Gia thế khủng, đạt WeChoice Awards? Khoai Lang Thang",16,,,UCZE88kYvCKUKjM-G0uc8Duw,High,Travel and events,High engagement,2020-01-01
a-JGWScprZQ,12682455,120331,5465,8065,9.48798951,0.635996737,0.913106036,330.0,39.61666666666667,29,8,2018,FAPtv Cơm Nguội: Tập 177 - 10 Năm Tình Cũ,10,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2018-08-01
v32lFxUUV5o,4845638,57265,1536,5457,11.81784525,1.126373864,0.947739873,328.0,44.88333333333333,22,11,2019,Đám Cưới Miệt Vườn Miền Tây cả xóm phụ nấu quá trời món ngon! Vietnamese wedding ceremony,17,,,UCZE88kYvCKUKjM-G0uc8Duw,High,Travel and events,High engagement,2019-11-01
Ll9FlU0SjyM,1525426,19727,766,2619,12.93212519,1.716897444,0.925197619,326.0,21.98333333333333,10,6,2018,Lớp Học Bá Đạo - Phần 2: Tập 39 - Phim Học Đường | Phim Cấp 3 Hay 2018,19,,,UCM7FTcrsCU2NpQ7ywJ3vemw,Medium,Comedy,High engagement,2018-06-01
HomgaBb79S0,14347054,145150,6427,7213,10.11705957,0.502751297,0.915192178,325.0,43.08333333333334,28,12,2018,FAPtv Cơm Nguội: Tập 184 - Nữ Gia Sư Cá Biệt,11,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2018-12-01
tqfzul636Ko,7010816,67260,2802,1852,9.593747718,0.264305895,0.920000571,324.0,12.816666666666665,29,11,2017,FAPtv Cơm Nguội: Tập 140 - Ba Anh Yêu Mẹ Em,11,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2017-11-01
LvKR3c9Wzj0,4913177,101130,2471,2596,20.58342291,0.528375021,0.952288566,322.0,11.233333333333333,27,5,2019,[FAPtv] MV Cuộc Sống Mà - Thái Vũ (Viral OMG 3Q),11,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2019-05-01
rhPMxT4m5CE,5632956,78953,2619,3798,14.01626428,0.6742463459999999,0.935775318,321.0,13.483333333333333,21,3,2019,"FAPtv Cơm Nguội: Tập 189 - Đoàn Dự, Kiều Phong, Hư Trúc Kết Giao Huynh Đệ Parody",17,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2019-03-01
wUIeDFbi-uI,10028862,88635,4171,2265,8.837991788,0.225947869,0.910103764,313.0,21.1,6,2,2018,FAPtv Cơm Nguội: Tập 150 – Chiến Thắng Bất Ngờ,10,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2018-02-01
9ytJm_i-YhU,4811247,75365,2252,3481,15.66433816,0.723513052,0.941959339,312.0,24.08333333333333,22,11,2018,Ai Nói Tui Yêu Anh  - Ngoại Truyện Tập 1 - Phim Học Đường | Hi Team- FAPtv,19,,,UC0jDoh3tVXCaqJ6oTve8ebA,High,Comedy,High engagement,2018-11-01
